name,level,city,county,state,country_code,population,lat,long,url,aggregate,tz,cases,deaths,recovered,active,tested,growthFactor,date,country,location
"Marengo County, Alabama, United States",county,,Marengo County,Alabama,United States,18863.0,32.2686935,-87.795275,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,15.0,1.0,,,,,2020-04-10,,"Marengo County, Alabama"
"Marengo County, Alabama, United States",county,,Marengo County,Alabama,United States,18863.0,32.2686935,-87.795275,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,15.0,1.0,,,,,2020-04-11,,"Marengo County, Alabama"
"Marion County, Alabama, United States",county,,Marion County,Alabama,United States,29709.0,34.1179255,-87.92079849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,39.0,2.0,,,,,2020-04-10,,"Marion County, Alabama"
"Marion County, Alabama, United States",county,,Marion County,Alabama,United States,29709.0,34.1179255,-87.92079849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,39.0,2.0,,,,,2020-04-11,,"Marion County, Alabama"
"Marshall County, Alabama, United States",county,,Marshall County,Alabama,United States,96774.0,34.34943749999999,-86.319824,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,72.0,1.0,,,,,2020-04-10,,"Marshall County, Alabama"
"Marshall County, Alabama, United States",county,,Marshall County,Alabama,United States,96774.0,34.34943749999999,-86.319824,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,72.0,1.0,,,,,2020-04-11,,"Marshall County, Alabama"
"Mobile County, Alabama, United States",county,,Mobile County,Alabama,United States,413210.0,30.6973595,-88.17814849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,382.0,9.0,,,,,2020-04-10,,"Mobile County, Alabama"
"Mobile County, Alabama, United States",county,,Mobile County,Alabama,United States,413210.0,30.6973595,-88.17814849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,382.0,9.0,,,,,2020-04-11,,"Mobile County, Alabama"
"Monroe County, Alabama, United States",county,,Monroe County,Alabama,United States,20733.0,31.529543,-87.34513849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,6.0,,,,,,2020-04-10,,"Monroe County, Alabama"
"Monroe County, Alabama, United States",county,,Monroe County,Alabama,United States,20733.0,31.529543,-87.34513849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,6.0,,,,,,2020-04-11,,"Monroe County, Alabama"
"Montgomery County, Alabama, United States",county,,Montgomery County,Alabama,United States,226486.0,32.2331555,-86.2080335,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,92.0,1.0,,,,,2020-04-10,,"Montgomery County, Alabama"
"Montgomery County, Alabama, United States",county,,Montgomery County,Alabama,United States,226486.0,32.2331555,-86.2080335,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,92.0,1.0,,,,,2020-04-11,,"Montgomery County, Alabama"
"Morgan County, Alabama, United States",county,,Morgan County,Alabama,United States,119679.0,34.495365500000005,-86.83013849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,36.0,,,,,,2020-04-10,,"Morgan County, Alabama"
"Morgan County, Alabama, United States",county,,Morgan County,Alabama,United States,119679.0,34.495365500000005,-86.83013849999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,36.0,,,,,,2020-04-11,,"Morgan County, Alabama"
"Perry County, Alabama, United States",county,,Perry County,Alabama,United States,8923.0,32.5912085,-87.27148000000001,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,3.0,,,,,,2020-04-10,,"Perry County, Alabama"
"Perry County, Alabama, United States",county,,Perry County,Alabama,United States,8923.0,32.5912085,-87.27148000000001,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,3.0,,,,,,2020-04-11,,"Perry County, Alabama"
"Pickens County, Alabama, United States",county,,Pickens County,Alabama,United States,19930.0,33.2626035,-88.0889765,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,19.0,,,,,,2020-04-10,,"Pickens County, Alabama"
"Pickens County, Alabama, United States",county,,Pickens County,Alabama,United States,19930.0,33.2626035,-88.0889765,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,19.0,,,,,,2020-04-11,,"Pickens County, Alabama"
"Pike County, Alabama, United States",county,,Pike County,Alabama,United States,33114.0,31.839203,-85.928538,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,18.0,,,,,,2020-04-10,,"Pike County, Alabama"
"Pike County, Alabama, United States",county,,Pike County,Alabama,United States,33114.0,31.839203,-85.928538,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,18.0,,,,,,2020-04-11,,"Pike County, Alabama"
"Randolph County, Alabama, United States",county,,Randolph County,Alabama,United States,22722.0,33.304006,-85.44304749999999,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,22.0,1.0,,,,,2020-04-10,,"Randolph County, Alabama"
"Randolph County, Alabama, United States",county,,Randolph County,Alabama,United States,22722.0,33.304006,-85.44304749999999,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,22.0,1.0,,,,,2020-04-11,,"Randolph County, Alabama"
"Russell County, Alabama, United States",county,,Russell County,Alabama,United States,57961.0,32.28590536288165,-85.161738,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,20.0,,,,,,2020-04-10,,"Russell County, Alabama"
"Russell County, Alabama, United States",county,,Russell County,Alabama,United States,57961.0,32.28590536288165,-85.161738,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,20.0,,,,,,2020-04-11,,"Russell County, Alabama"
"Shelby County, Alabama, United States",county,,Shelby County,Alabama,United States,217702.0,33.282502,-86.68389149999999,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,185.0,5.0,,,,,2020-04-10,,"Shelby County, Alabama"
"Shelby County, Alabama, United States",county,,Shelby County,Alabama,United States,217702.0,33.282502,-86.68389149999999,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,185.0,5.0,,,,,2020-04-11,,"Shelby County, Alabama"
"St. Clair County, Alabama, United States",county,,St. Clair County,Alabama,United States,89512.0,33.690029,-86.311081,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,37.0,,,,,,2020-04-10,,"St. Clair County, Alabama"
"St. Clair County, Alabama, United States",county,,St. Clair County,Alabama,United States,89512.0,33.690029,-86.311081,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,37.0,,,,,,2020-04-11,,"St. Clair County, Alabama"
"Sumter County, Alabama, United States",county,,Sumter County,Alabama,United States,12427.0,32.65227,-88.131171,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,18.0,,,,,,2020-04-10,,"Sumter County, Alabama"
"Sumter County, Alabama, United States",county,,Sumter County,Alabama,United States,12427.0,32.65227,-88.131171,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,18.0,,,,,,2020-04-11,,"Sumter County, Alabama"
"Talladega County, Alabama, United States",county,,Talladega County,Alabama,United States,79978.0,33.401202500000004,-86.148843,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,32.0,,,,,,2020-04-10,,"Talladega County, Alabama"
"Talladega County, Alabama, United States",county,,Talladega County,Alabama,United States,79978.0,33.401202500000004,-86.148843,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,32.0,,,,,,2020-04-11,,"Talladega County, Alabama"
"Tallapoosa County, Alabama, United States",county,,Tallapoosa County,Alabama,United States,40367.0,32.800196500000006,-85.80332049999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,53.0,2.0,,,,,2020-04-10,,"Tallapoosa County, Alabama"
"Tallapoosa County, Alabama, United States",county,,Tallapoosa County,Alabama,United States,40367.0,32.800196500000006,-85.80332049999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,53.0,2.0,,,,,2020-04-11,,"Tallapoosa County, Alabama"
"Tuscaloosa County, Alabama, United States",county,,Tuscaloosa County,Alabama,United States,209355.0,33.306606,-87.4532105,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,91.0,,,,,,2020-04-10,,"Tuscaloosa County, Alabama"
"Tuscaloosa County, Alabama, United States",county,,Tuscaloosa County,Alabama,United States,209355.0,33.306606,-87.4532105,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,91.0,,,,,,2020-04-11,,"Tuscaloosa County, Alabama"
"Walker County, Alabama, United States",county,,Walker County,Alabama,United States,63521.0,33.7590165,-87.29489099999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,72.0,,,,,,2020-04-10,,"Walker County, Alabama"
"Walker County, Alabama, United States",county,,Walker County,Alabama,United States,63521.0,33.7590165,-87.29489099999998,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,72.0,,,,,,2020-04-11,,"Walker County, Alabama"
"Washington County, Alabama, United States",county,,Washington County,Alabama,United States,16326.0,31.4068005,-88.17585848964045,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,11.0,1.0,,,,,2020-04-10,,"Washington County, Alabama"
"Washington County, Alabama, United States",county,,Washington County,Alabama,United States,16326.0,31.4068005,-88.17585848964045,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,11.0,1.0,,,,,2020-04-11,,"Washington County, Alabama"
"Wilcox County, Alabama, United States",county,,Wilcox County,Alabama,United States,10373.0,32.0480285,-87.2622605,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,18.0,,,,,,2020-04-10,,"Wilcox County, Alabama"
"Wilcox County, Alabama, United States",county,,Wilcox County,Alabama,United States,10373.0,32.0480285,-87.2622605,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,18.0,,,,,,2020-04-11,,"Wilcox County, Alabama"
"Winston County, Alabama, United States",county,,Winston County,Alabama,United States,23629.0,34.145939500000004,-87.373076,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,4.0,,,,,,2020-04-10,,"Winston County, Alabama"
"Winston County, Alabama, United States",county,,Winston County,Alabama,United States,23629.0,34.145939500000004,-87.373076,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,4.0,,,,,,2020-04-11,,"Winston County, Alabama"
"Alabama, United States",state,,,Alabama,United States,4903185.0,32.598,-86.6805,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,3008.0,58.0,,,,,2020-04-10,,Alabama
"Alabama, United States",state,,,Alabama,United States,4903185.0,32.598,-86.6805,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,3008.0,58.0,,,,,2020-04-11,,Alabama
"(unassigned), Arkansas, United States",county,,(unassigned),Arkansas,United States,,,,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,,16.0,,,16.0,5545.0,,2020-04-10,,"(unassigned), Arkansas"
"(unassigned), Arkansas, United States",county,,(unassigned),Arkansas,United States,,,,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,,16.0,,,16.0,5545.0,,2020-04-11,,"(unassigned), Arkansas"
"Howard County, Arkansas, United States",county,,Howard County,Arkansas,United States,13202.0,34.051595,-94.038425,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,2.0,4.0,32.0,,2020-04-10,,"Howard County, Arkansas"
"Howard County, Arkansas, United States",county,,Howard County,Arkansas,United States,13202.0,34.051595,-94.038425,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,2.0,4.0,32.0,,2020-04-11,,"Howard County, Arkansas"
"Pulaski County, Arkansas, United States",county,,Pulaski County,Arkansas,United States,391911.0,34.751918,-92.3924865,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,236.0,8.0,45.0,183.0,1339.0,,2020-04-10,,"Pulaski County, Arkansas"
"Pulaski County, Arkansas, United States",county,,Pulaski County,Arkansas,United States,391911.0,34.751918,-92.3924865,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,236.0,8.0,45.0,183.0,1339.0,,2020-04-11,,"Pulaski County, Arkansas"
"Lonoke County, Arkansas, United States",county,,Lonoke County,Arkansas,United States,73309.0,34.7790935,-91.877083,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,27.0,,4.0,23.0,253.0,,2020-04-10,,"Lonoke County, Arkansas"
"Lonoke County, Arkansas, United States",county,,Lonoke County,Arkansas,United States,73309.0,34.7790935,-91.877083,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,27.0,,4.0,23.0,253.0,,2020-04-11,,"Lonoke County, Arkansas"
"Prairie County, Arkansas, United States",county,,Prairie County,Arkansas,United States,8062.0,34.785560499999995,-91.5737875,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,2.0,,1.0,1.0,19.0,,2020-04-10,,"Prairie County, Arkansas"
"Prairie County, Arkansas, United States",county,,Prairie County,Arkansas,United States,8062.0,34.785560499999995,-91.5737875,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,2.0,,1.0,1.0,19.0,,2020-04-11,,"Prairie County, Arkansas"
"Desha County, Arkansas, United States",county,,Desha County,Arkansas,United States,11361.0,33.8181265,-91.2140545,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,,6.0,55.0,,2020-04-10,,"Desha County, Arkansas"
"Desha County, Arkansas, United States",county,,Desha County,Arkansas,United States,11361.0,33.8181265,-91.2140545,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,,6.0,55.0,,2020-04-11,,"Desha County, Arkansas"
"Phillips County, Arkansas, United States",county,,Phillips County,Arkansas,United States,17782.0,34.38234705127195,-90.8293205,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,3.0,,,3.0,45.0,,2020-04-10,,"Phillips County, Arkansas"
"Phillips County, Arkansas, United States",county,,Phillips County,Arkansas,United States,17782.0,34.38234705127195,-90.8293205,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,3.0,,,3.0,45.0,,2020-04-11,,"Phillips County, Arkansas"
"Searcy County, Arkansas, United States",county,,Searcy County,Arkansas,United States,7881.0,35.91674399999999,-92.68140849999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,1.0,5.0,73.0,,2020-04-10,,"Searcy County, Arkansas"
"Searcy County, Arkansas, United States",county,,Searcy County,Arkansas,United States,7881.0,35.91674399999999,-92.68140849999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,1.0,5.0,73.0,,2020-04-11,,"Searcy County, Arkansas"
"Independence County, Arkansas, United States",county,,Independence County,Arkansas,United States,37825.0,35.7346225,-91.5347695,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,5.0,,4.0,1.0,66.0,,2020-04-10,,"Independence County, Arkansas"
"Independence County, Arkansas, United States",county,,Independence County,Arkansas,United States,37825.0,35.7346225,-91.5347695,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,5.0,,4.0,1.0,66.0,,2020-04-11,,"Independence County, Arkansas"
"Jackson County, Arkansas, United States",county,,Jackson County,Arkansas,United States,16719.0,35.62214,-91.308593,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,,,,,25.0,,2020-04-10,,"Jackson County, Arkansas"
"Jackson County, Arkansas, United States",county,,Jackson County,Arkansas,United States,16719.0,35.62214,-91.308593,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,,,,,25.0,,2020-04-11,,"Jackson County, Arkansas"
"Mississippi County, Arkansas, United States",county,,Mississippi County,Arkansas,United States,40651.0,35.702197,-89.96689252490174,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,7.0,,4.0,3.0,41.0,,2020-04-10,,"Mississippi County, Arkansas"
"Mississippi County, Arkansas, United States",county,,Mississippi County,Arkansas,United States,40651.0,35.702197,-89.96689252490174,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,7.0,,4.0,3.0,41.0,,2020-04-11,,"Mississippi County, Arkansas"
"Greene County, Arkansas, United States",county,,Greene County,Arkansas,United States,45325.0,36.116322,-90.52397005840844,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,3.0,3.0,299.0,,2020-04-10,,"Greene County, Arkansas"
"Greene County, Arkansas, United States",county,,Greene County,Arkansas,United States,45325.0,36.116322,-90.52397005840844,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,6.0,,3.0,3.0,299.0,,2020-04-11,,"Greene County, Arkansas"
"Clay County, Arkansas, United States",county,,Clay County,Arkansas,United States,14551.0,36.34943274967305,-90.4350705,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,1.0,,,1.0,48.0,,2020-04-10,,"Clay County, Arkansas"
"Clay County, Arkansas, United States",county,,Clay County,Arkansas,United States,14551.0,36.34943274967305,-90.4350705,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,1.0,,,1.0,48.0,,2020-04-11,,"Clay County, Arkansas"
"Randolph County, Arkansas, United States",county,,Randolph County,Arkansas,United States,17958.0,36.306675,-91.077887,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,8.0,,4.0,4.0,142.0,,2020-04-10,,"Randolph County, Arkansas"
"Randolph County, Arkansas, United States",county,,Randolph County,Arkansas,United States,17958.0,36.306675,-91.077887,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,8.0,,4.0,4.0,142.0,,2020-04-11,,"Randolph County, Arkansas"
"Lawrence County, Arkansas, United States",county,,Lawrence County,Arkansas,United States,16406.0,36.069375,-91.05235,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,10.0,1.0,,9.0,108.0,,2020-04-10,,"Lawrence County, Arkansas"
"Lawrence County, Arkansas, United States",county,,Lawrence County,Arkansas,United States,16406.0,36.069375,-91.05235,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,10.0,1.0,,9.0,108.0,,2020-04-11,,"Lawrence County, Arkansas"
"Baxter County, Arkansas, United States",county,,Baxter County,Arkansas,United States,41932.0,36.23638,-92.37128156827423,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,4.0,,,4.0,111.0,,2020-04-10,,"Baxter County, Arkansas"
"Baxter County, Arkansas, United States",county,,Baxter County,Arkansas,United States,41932.0,36.23638,-92.37128156827423,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,4.0,,,4.0,111.0,,2020-04-11,,"Baxter County, Arkansas"
"Marion County, Arkansas, United States",county,,Marion County,Arkansas,United States,16694.0,36.28068243028153,-92.649627,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,1.0,,,1.0,32.0,,2020-04-10,,"Marion County, Arkansas"
"Marion County, Arkansas, United States",county,,Marion County,Arkansas,United States,16694.0,36.28068243028153,-92.649627,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,1.0,,,1.0,32.0,,2020-04-11,,"Marion County, Arkansas"
"Perry County, Arkansas, United States",county,,Perry County,Arkansas,United States,10455.0,34.943859499999995,-92.92345749999998,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,2.0,,2.0,,42.0,,2020-04-10,,"Perry County, Arkansas"
"Perry County, Arkansas, United States",county,,Perry County,Arkansas,United States,10455.0,34.943859499999995,-92.92345749999998,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,2.0,,2.0,,42.0,,2020-04-11,,"Perry County, Arkansas"
